Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Cost_Price,Discount,Profit
1703,2022-05-26,3326,Male,18,Clothing,5,1457.5,6581.5,1054.16,13,1310.71
1621,2022-05-28,8085,Male,59,Clothing,7,2662.72,17515.16,2159.12,17,2401.29
1106,2022-05-29,1605,Male,26,Beauty,7,3395.18,22245.38,2746.52,13,3019.77
1564,2022-06-01,8792,Male,31,Sports,8,3529.8,26423.91,2840.56,14,3699.42
1189,2022-06-02,2962,Male,25,Sports,7,1652.54,10856.15,1331.71,14,1534.17
1677,2022-06-02,6933,Female,35,Home,5,3084.6,14264.56,2310.1,18,2714.05
1163,2022-06-03,8149,Male,24,Sports,3,2242.96,6135.24,1740.91,17,912.51
1291,2022-06-05,7546,Female,36,Beauty,4,2303.38,8664.35,1777.26,15,1555.29
1624,2022-06-09,5929,Male,59,Beauty,5,1295.32,5939.67,947.35,11,1202.94
1709,2022-06-09,6919,Male,50,Electronics,2,1957.82,3549.5,1529.48,11,490.54
1971,2022-06-10,7451,Male,50,Electronics,3,3190.6,8706.33,2480.13,15,1265.93
1595,2022-06-12,5515,Male,60,Beauty,2,3399.42,6128.52,2612.96,13,902.6
1515,2022-06-14,9090,Female,64,Beauty,7,3040.08,19789.93,2453.43,11,2615.92
1950,2022-06-16,4451,Female,54,Clothing,7,2769.78,17493.62,2068.62,10,3013.31
1138,2022-06-17,7656,Male,46,Sports,8,2743.28,20135.32,2064.75,19,3617.33
1654,2022-06-17,1728,Male,46,Clothing,4,1390.72,5065.35,1117.71,20,594.49
1238,2022-06-17,9791,Female,46,Home,8,1383.3,10076.78,1071.86,13,1501.88
1873,2022-06-19,7513,Female,48,Beauty,2,1532.76,2896.05,1158.73,20,578.59
1874,2022-06-23,7420,Male,22,Electronics,3,3703.64,10511.54,2922.95,17,1742.69
1772,2022-06-23,7722,Female,43,Clothing,3,1669.5,4631.05,1218.5,10,975.54
1775,2022-06-23,9035,Female,55,Home,6,1447.96,7926.26,1154.75,19,997.75
1922,2022-06-24,5478,Male,53,Beauty,7,1650.42,10949.1,1346.58,13,1523.04
1652,2022-06-25,4221,Female,36,Home,2,2439.06,4602.6,1876.98,10,848.63
1686,2022-06-26,5272,Male,43,Sports,3,2657.42,7420.02,2039.25,14,1302.27
1552,2022-06-26,3082,Male,35,Home,5,2601.24,12255.08,2041.11,13,2049.55
1755,2022-06-27,2593,Female,24,Electronics,7,2593.82,16505.63,2066.93,19,2037.12
1513,2022-06-28,6264,Female,19,Beauty,3,2356.38,6566.22,1901.91,13,860.49
1797,2022-07-01,3082,Female,43,Sports,8,1891.04,15038.93,1533.86,20,2768.09
1508,2022-07-01,2233,Female,57,Beauty,8,3402.6,27787.77,2454.88,11,8148.74
1096,2022-07-01,9083,Female,52,Sports,6,2621.38,16480.46,1947.26,19,4796.88
1766,2022-07-01,8475,Female,48,Electronics,3,1499.9,4576.67,1192.14,12,1000.26
1321,2022-07-02,1689,Male,18,Clothing,6,3419.56,20552.58,2728.91,15,4179.14
1934,2022-07-03,3289,Female,50,Home,5,2378.64,11884.28,1745.49,17,3156.82
1494,2022-07-04,4461,Female,25,Home,8,2868.36,23489.27,2152.71,11,6267.59
1807,2022-07-04,5301,Female,52,Electronics,6,3346.42,20026.29,2663.77,15,4043.69
1710,2022-07-06,2190,Female,60,Clothing,3,2005.52,6115.04,1568.83,15,1408.54
1210,2022-07-06,2837,Female,43,Electronics,5,2936.2,14809.32,2309.55,14,3261.57
1481,2022-07-06,3514,Male,64,Home,4,2831.26,11329.83,2188.76,17,2574.77
1345,2022-07-07,3587,Male,36,Sports,7,2658.48,18515.25,2050.72,16,4160.24
1989,2022-07-08,7277,Male,53,Clothing,7,1899.52,13050.2,1477.75,13,2705.98
1618,2022-07-08,5920,Female,49,Beauty,3,3335.82,10225.12,2694.9,15,2140.43
1560,2022-07-15,6276,Female,26,Sports,6,2406.2,14656.4,1847.88,13,3569.12
1427,2022-07-15,8905,Female,44,Sports,3,1273.06,3753.69,964.01,18,861.66
1628,2022-07-15,2159,Male,65,Clothing,8,3036.9,24849.93,2223.22,11,7064.13
1702,2022-07-16,8392,Male,19,Home,5,2108.34,10712.7,1549.1,14,2967.22
1367,2022-07-17,4535,Female,65,Beauty,6,2291.72,13802.63,1650.42,18,3900.13
1758,2022-07-17,2555,Male,51,Beauty,2,2896.98,5740.69,2297.05,15,1146.59
1732,2022-07-18,5049,Female,18,Electronics,4,1541.24,6061.82,1124.27,17,1564.76
1044,2022-07-20,6697,Male,40,Home,7,2519.62,17655.91,1888.41,17,4437.03
1949,2022-07-21,5895,Male,62,Home,4,3025.24,12258.6,2427.08,14,2550.28
1109,2022-07-24,9077,Female,22,Sports,3,2606.54,8017.59,2100.91,10,1714.86
1319,2022-07-26,6841,Male,47,Electronics,7,2713.6,18689.74,2009.14,12,4625.8
1120,2022-07-26,4262,Male,64,Sports,8,2708.3,21514.32,2095.92,19,4746.95
1744,2022-07-28,7664,Male,33,Sports,6,3455.6,20723.42,2714.8,11,4434.62
1344,2022-07-28,5402,Male,19,Beauty,6,1865.6,10985.74,1371.79,13,2755.02
1803,2022-08-01,4268,Female,19,Clothing,5,2132.72,10657.94,1551.41,13,2900.88
1845,2022-08-02,5746,Female,39,Home,4,2592.76,10812.26,2124.53,13,2314.13
1438,2022-08-06,4396,Female,37,Clothing,5,1579.4,8083.51,1228.37,19,1941.65
1923,2022-08-08,6080,Female,19,Electronics,5,3408.96,17510.58,2775.4,16,3633.6
1571,2022-08-08,3458,Male,44,Beauty,6,1718.26,10463.36,1363.68,13,2281.27
1473,2022-08-09,2292,Male,47,Home,3,3062.34,9072.73,2238.03,11,2358.65
1943,2022-08-16,5404,Male,22,Clothing,8,2753.88,22077.64,2236.96,18,4181.97
1491,2022-08-17,3103,Female,40,Sports,4,2767.66,11076.72,2091.22,16,2711.86
1172,2022-08-17,3887,Female,24,Sports,6,1325.0,7878.38,1056.96,15,1536.63
1273,2022-08-18,8525,Female,43,Electronics,5,3076.12,15145.63,2351.69,16,3387.18
1184,2022-08-19,1027,Female,43,Sports,7,3645.34,25493.31,2818.55,17,5763.48
1132,2022-08-20,5433,Female,56,Home,2,2246.14,4671.43,1729.88,17,1211.67
1566,2022-08-20,6624,Male,57,Sports,5,2462.38,12347.69,1863.03,17,3032.54
1307,2022-08-24,7884,Female,33,Electronics,2,2196.32,4591.6,1672.15,19,1247.31
1362,2022-08-27,6675,Male,30,Sports,6,1749.0,10568.77,1421.67,13,2038.77
1415,2022-08-29,5785,Male,33,Electronics,2,1645.12,3323.59,1224.27,14,875.04
1050,2022-08-29,4558,Male,54,Beauty,7,1640.88,11382.74,1239.42,18,2706.82
1854,2022-08-30,9667,Female,20,Sports,8,2804.76,23478.5,2187.43,19,5979.03
1253,2022-08-30,6547,Male,60,Home,3,2729.5,8340.3,2010.22,20,2309.64
1505,2022-08-31,3163,Female,28,Clothing,6,1805.18,10744.37,1352.25,18,2630.85
1363,2022-09-06,7705,Male,36,Sports,8,3213.92,26140.46,2586.74,20,5446.52
1953,2022-09-09,4051,Male,53,Clothing,4,1870.9,7495.5,1399.22,11,1898.63
1623,2022-09-10,2503,Male,47,Clothing,7,2697.7,18827.93,2106.77,16,4080.53
1281,2022-09-10,5476,Male,43,Home,2,3002.98,5982.52,2372.86,10,1236.79
1198,2022-09-11,1194,Male,31,Home,6,1423.58,8882.49,1029.46,18,2705.73
1349,2022-09-19,5247,Female,46,Clothing,4,3261.62,13503.54,2633.81,11,2968.3
1612,2022-09-21,7492,Female,44,Beauty,8,2910.76,22875.81,2302.1,13,4458.97
1115,2022-09-22,8825,Male,31,Home,7,1285.78,9182.82,946.08,12,2560.26
1094,2022-09-24,4446,Male,25,Clothing,5,2593.82,13075.17,2109.8,20,2526.15
1992,2022-09-27,2725,Female,40,Sports,3,3578.56,10859.71,2648.09,13,2915.42
1574,2022-09-28,3838,Male,41,Beauty,5,1515.8,7785.18,1209.44,18,1738.0
1737,2022-10-03,5017,Male,49,Sports,6,1653.6,11303.76,1240.65,20,3859.86
1794,2022-10-03,4876,Female,61,Electronics,3,3048.56,10173.47,2411.64,14,2938.55
1113,2022-10-04,9431,Male,46,Clothing,2,1591.06,3592.88,1146.3,16,1300.28
1842,2022-10-05,9749,Male,24,Clothing,2,3710.0,8492.47,2875.22,11,2742.03
1885,2022-10-05,5243,Male,29,Home,6,2574.74,17304.71,1960.98,18,5538.84
1169,2022-10-06,5119,Female,18,Sports,4,2744.34,12884.93,1987.04,20,4936.77
1219,2022-10-08,2289,Female,64,Home,3,2166.64,7744.21,1603.55,11,2933.55
1809,2022-10-08,7579,Male,40,Beauty,2,3422.74,7716.2,2603.38,17,2509.44
1140,2022-10-09,3972,Male,18,Sports,7,1604.84,12550.86,1234.33,14,3910.55
1499,2022-10-09,9237,Male,36,Sports,4,1868.78,8548.15,1373.68,15,3053.42
1685,2022-10-09,1667,Female,47,Home,8,3548.88,31972.46,2759.41,18,9897.19
1129,2022-10-11,3393,Male,18,Beauty,2,2615.02,5879.59,2013.66,18,1852.26
1216,2022-10-14,1031,Male,62,Beauty,3,2157.1,7216.21,1698.04,12,2122.1
1661,2022-10-14,1192,Female,50,Beauty,8,3644.28,34056.68,2825.31,11,11454.19
1396,2022-10-20,7702,Male,30,Beauty,4,2731.62,12431.49,2055.87,10,4208.02
1031,2022-10-20,4623,Female,19,Home,2,3566.9,8352.6,2904.47,20,2543.67
1252,2022-10-21,6390,Male,64,Home,5,2489.94,14916.75,1953.29,16,5150.28
1836,2022-10-21,4278,Male,35,Sports,4,1433.12,6665.47,1130.63,20,2142.94
1180,2022-10-22,8179,Female,39,Home,7,1438.42,11929.05,1103.87,12,4201.92
1666,2022-10-23,4546,Female,23,Home,7,1857.12,15274.55,1339.22,19,5899.99
1162,2022-10-26,7969,Female,49,Sports,5,3658.06,20327.58,2818.53,12,6234.95
1996,2022-10-28,1368,Female,64,Clothing,3,3253.14,11351.92,2663.94,13,3360.1
1069,2022-10-28,8330,Female,56,Home,5,2309.74,13503.85,1690.67,19,5050.51
1478,2022-10-29,4206,Male,51,Beauty,8,1823.2,17230.1,1424.84,17,5831.35
1043,2022-10-30,8913,Male,53,Clothing,8,2953.16,26674.84,2248.66,12,8685.59
1550,2022-11-03,9037,Female,42,Clothing,4,1921.78,8507.3,1517.67,12,2436.6
1592,2022-11-03,5038,Female,28,Home,4,1302.74,5867.66,939.68,20,2108.95
1610,2022-11-06,9498,Female,56,Sports,2,2186.78,5061.99,1700.96,10,1660.06
1537,2022-11-08,8320,Female,25,Clothing,7,2171.94,16920.08,1646.99,15,5391.17
1392,2022-11-08,6059,Female,42,Sports,4,2554.6,11388.55,1891.99,13,3820.58
1213,2022-11-09,7960,Male,59,Electronics,8,2693.46,25588.95,2002.35,20,9570.12
1541,2022-11-12,4380,Female,57,Sports,5,3472.56,20020.71,2687.45,16,6583.46
1409,2022-11-18,5402,Female,38,Home,7,1488.24,11637.71,1115.9,18,3826.38
1776,2022-11-18,2842,Male,46,Electronics,8,2520.68,23722.48,1924.46,17,8326.8
1954,2022-11-22,2742,Male,24,Clothing,7,3611.42,30101.74,2817.56,20,10378.85
1503,2022-11-23,9698,Female,64,Beauty,5,1358.92,7950.19,1029.57,19,2802.34
1326,2022-11-24,7762,Female,33,Sports,2,3266.92,7254.07,2479.61,20,2294.86
1093,2022-11-24,6782,Female,62,Electronics,2,3582.8,8598.58,2861.34,15,2875.9
1976,2022-11-25,5690,Male,53,Beauty,3,1401.32,4983.47,1060.74,19,1801.25
1048,2022-11-26,2593,Female,62,Clothing,2,1610.14,3746.57,1269.92,17,1206.72
1398,2022-11-30,2987,Male,37,Home,6,2770.84,19806.82,2252.67,10,6290.79
1691,2022-12-02,4600,Male,52,Sports,7,1529.58,12639.51,1151.41,10,4579.65
1099,2022-12-03,9134,Male,46,Electronics,8,1370.58,12657.15,1066.2,13,4127.54
1570,2022-12-03,8521,Female,57,Home,3,3257.38,11393.55,2506.75,13,3873.31
1007,2022-12-04,4760,Female,34,Clothing,5,2199.5,12704.33,1761.3,17,3897.85
1955,2022-12-07,7614,Male,25,Beauty,4,3120.64,14348.01,2316.24,19,5083.06
1474,2022-12-08,5865,Male,59,Clothing,6,1299.56,9160.24,971.43,11,3331.68
1699,2022-12-13,5205,Female,57,Clothing,3,2488.88,8400.7,1833.31,18,2900.76
1840,2022-12-14,1827,Male,43,Beauty,2,2346.84,5521.92,1703.48,18,2114.97
1404,2022-12-17,9735,Female,45,Home,3,1480.82,5313.12,1138.06,17,1898.95
1728,2022-12-17,7686,Male,23,Sports,2,1618.62,3873.19,1165.8,18,1541.58
1465,2022-12-18,2181,Male,21,Beauty,6,3483.16,23265.66,2548.14,15,7976.84
1534,2022-12-22,2189,Male,20,Beauty,3,3486.34,12304.52,2648.16,17,4360.04
1217,2022-12-24,8702,Female,56,Sports,8,2335.18,20637.25,1909.08,20,5364.64
1079,2022-12-28,6381,Male,62,Beauty,3,1460.68,4881.7,1184.6,11,1327.9
1841,2022-12-28,4616,Male,21,Home,2,2804.76,6704.85,2217.71,13,2269.44
1061,2022-12-29,4261,Female,48,Electronics,5,2491.0,13989.98,1849.34,18,4743.3
1375,2022-12-30,8614,Male,19,Clothing,4,2820.66,13052.23,2309.35,18,3814.84
180,2023-01-01,CUST180,Male,41,Clothing,3,300.0,900.0,287.0,16,469.0
522,2023-01-01,CUST522,Male,46,Beauty,3,500.0,1500.0,303.0,19,912.0
421,2023-01-02,CUST421,Female,37,Clothing,3,500.0,1500.0,95.0,19,1120.0
1521,2023-01-02,6912,Female,58,Sports,6,2588.75,15423.83,2029.78,13,3245.13
610,2023-01-03,CUST610,Female,26,Beauty,2,300.0,600.0,183.0,20,297.0
683,2023-01-04,CUST683,Male,38,Beauty,2,500.0,1000.0,184.0,11,706.0
432,2023-01-05,CUST432,Female,60,Electronics,2,500.0,1000.0,223.0,11,667.0
845,2023-01-06,CUST845,Male,54,Clothing,1,500.0,500.0,53.0,20,347.0
1015,2023-01-07,3581,Female,56,Electronics,7,2913.57,20253.95,2187.75,10,4939.72
291,2023-01-08,CUST291,Male,60,Clothing,2,300.0,600.0,116.0,11,418.0
591,2023-01-13,CUST591,Male,53,Electronics,4,25.0,100.0,20.0,13,67.0
484,2023-01-13,CUST484,Female,19,Clothing,4,300.0,1200.0,134.0,20,826.0
464,2023-01-13,CUST464,Male,38,Electronics,2,300.0,600.0,120.0,20,360.0
21,2023-01-14,CUST021,Female,50,Beauty,1,500.0,500.0,180.0,19,225.0
708,2023-01-14,CUST708,Female,43,Beauty,3,300.0,900.0,241.0,13,542.0
697,2023-01-15,CUST697,Male,53,Clothing,1,500.0,500.0,91.0,18,319.00000000000006
743,2023-01-16,CUST743,Female,34,Beauty,4,500.0,2000.0,72.0,11,1708.0
1418,2023-01-16,7770,Female,42,Beauty,2,2770.78,5465.64,2270.53,11,924.58
15,2023-01-16,CUST015,Female,42,Electronics,4,500.0,2000.0,169.0,19,1451.0
238,2023-01-17,CUST238,Female,39,Beauty,1,500.0,500.0,21.0,20,379.0
986,2023-01-17,CUST986,Female,49,Clothing,2,500.0,1000.0,308.0,16,532.0
1904,2023-01-17,5698,Male,48,Electronics,8,3685.29,28931.85,2838.51,20,6223.78
1662,2023-01-21,6456,Male,27,Sports,2,3109.77,6464.98,2319.19,19,1826.6
742,2023-01-21,CUST742,Female,38,Electronics,4,500.0,2000.0,281.0,18,1359.0000000000002
49,2023-01-23,CUST049,Female,54,Electronics,2,500.0,1000.0,72.0,18,748.0000000000001
420,2023-01-23,CUST420,Female,22,Clothing,4,500.0,2000.0,266.0,18,1374.0000000000002
592,2023-01-24,CUST592,Female,46,Beauty,4,500.0,2000.0,209.0,20,1391.0
1683,2023-01-24,8969,Male,57,Electronics,6,3662.4,22249.21,2782.6,15,5553.59
1858,2023-01-24,6490,Male,30,Home,7,2907.03,20573.84,2189.64,13,5246.34
323,2023-01-26,CUST323,Female,29,Beauty,3,300.0,900.0,300.0,18,438.0
720,2023-01-26,CUST720,Female,56,Beauty,3,500.0,1500.0,271.0,19,944.0
264,2023-01-28,CUST264,Male,47,Clothing,3,300.0,900.0,213.0,14,561.0
1846,2023-01-29,5502,Male,56,Home,6,3183.89,19574.44,2432.51,16,4979.4
322,2023-01-30,CUST322,Male,51,Electronics,1,500.0,500.0,37.0,19,368.0
235,2023-01-31,CUST235,Female,23,Electronics,2,500.0,1000.0,163.0,11,727.0
964,2023-01-31,CUST964,Male,24,Clothing,3,300.0,900.0,33.0,18,705.0
300,2023-01-31,CUST300,Female,19,Electronics,4,50.0,200.0,36.0,13,138.0
1486,2023-01-31,6775,Female,47,Clothing,8,1434.44,11738.28,1136.88,13,2643.24
269,2023-02-01,CUST269,Male,25,Clothing,4,500.0,2000.0,180.0,14,1540.0
673,2023-02-01,CUST673,Female,43,Clothing,3,500.0,1500.0,117.0,10,1233.0
1522,2023-02-03,5239,Female,32,Beauty,7,3707.09,26691.55,2958.65,18,5981.02
1926,2023-02-04,8712,Female,32,Sports,2,3035.65,6219.07,2316.74,16,1585.59
237,2023-02-04,CUST237,Female,50,Beauty,2,500.0,1000.0,79.0,14,781.0
1111,2023-02-04,9720,Male,24,Sports,7,1769.07,12308.72,1288.62,11,3288.38
333,2023-02-05,CUST333,Female,54,Electronics,4,300.0,1200.0,146.0,14,886.0
1561,2023-02-06,9003,Female,48,Electronics,6,3375.73,21225.7,2657.33,17,5281.69
1563,2023-02-06,7629,Female,19,Sports,2,3732.16,7749.13,3009.95,20,1729.23
372,2023-02-07,CUST372,Female,24,Beauty,3,500.0,1500.0,290.0,17,955.0
596,2023-02-07,CUST596,Female,64,Electronics,1,300.0,300.0,153.0,19,90.00000000000003
1712,2023-02-08,2365,Male,53,Home,3,1730.92,5407.52,1364.64,12,1313.61
649,2023-02-09,CUST649,Female,58,Clothing,2,300.0,600.0,101.0,11,433.0
1348,2023-02-10,5483,Female,30,Beauty,7,3735.43,27362.02,2881.94,13,7188.41
54,2023-02-10,CUST054,Female,38,Electronics,3,500.0,1500.0,100.0,14,1190.0
732,2023-02-11,CUST732,Male,61,Electronics,2,500.0,1000.0,70.0,10,830.0
346,2023-02-11,CUST346,Male,59,Clothing,2,500.0,1000.0,335.0,10,565.0
1676,2023-02-11,5442,Female,65,Clothing,4,3065.08,12269.02,2495.36,16,2287.58
1301,2023-02-11,9173,Male,60,Clothing,3,3361.56,10064.32,2486.12,19,2605.95
714,2023-02-12,CUST714,Female,18,Clothing,1,500.0,500.0,226.0,11,219.0
577,2023-02-13,CUST577,Male,21,Beauty,4,500.0,2000.0,186.0,17,1474.0
193,2023-02-13,CUST193,Male,35,Beauty,3,500.0,1500.0,244.0,10,1106.0
821,2023-02-14,CUST821,Male,49,Electronics,1,300.0,300.0,34.0,17,215.0
1452,2023-02-15,7100,Female,60,Clothing,8,3139.2,25282.64,2436.16,15,5793.34
133,2023-02-16,CUST133,Male,20,Electronics,3,300.0,900.0,190.0,11,611.0
42,2023-02-17,CUST042,Male,22,Clothing,3,300.0,900.0,186.0,19,543.0
416,2023-02-17,CUST416,Male,53,Electronics,4,500.0,2000.0,208.0,10,1592.0
1379,2023-02-17,9030,Male,25,Electronics,6,1833.38,11190.34,1483.96,12,2286.6
16,2023-02-17,CUST016,Male,19,Clothing,3,500.0,1500.0,328.0,20,872.0
256,2023-02-18,CUST256,Male,23,Clothing,2,500.0,1000.0,94.0,14,766.0
257,2023-02-19,CUST257,Male,19,Beauty,4,500.0,2000.0,132.0,20,1468.0
966,2023-02-20,CUST966,Male,60,Electronics,2,500.0,1000.0,198.0,18,622.0000000000001
1271,2023-02-21,7435,Male,29,Clothing,5,3110.86,15504.07,2492.36,18,3042.28
1320,2023-02-21,5977,Male,35,Sports,8,1730.92,14502.09,1331.59,15,3849.4
1798,2023-02-22,4222,Male,30,Home,5,3067.26,15909.49,2342.33,16,4197.82
1556,2023-02-23,7050,Female,23,Clothing,3,3523.97,11018.39,2713.91,12,2876.65
1844,2023-02-23,6727,Male,33,Sports,2,2267.2,4635.51,1735.36,11,1164.78
1460,2023-02-24,5343,Female,24,Electronics,2,2031.76,4140.92,1614.19,15,912.53
611,2023-02-24,CUST611,Male,51,Beauty,3,500.0,1500.0,246.0,10,1104.0
800,2023-02-24,CUST800,Male,32,Clothing,4,300.0,1200.0,226.0,11,842.0
1687,2023-02-25,8041,Male,34,Clothing,6,3575.2,21589.26,2806.6,16,4749.63
473,2023-02-25,CUST473,Male,64,Beauty,1,50.0,50.0,31.0,15,11.5
766,2023-02-25,CUST766,Male,38,Electronics,3,300.0,900.0,24.0,19,705.0
506,2023-02-25,CUST506,Male,34,Beauty,3,500.0,1500.0,202.0,12,1118.0
2,2023-02-27,CUST002,Female,26,Clothing,2,500.0,1000.0,290.0,13,580.0
152,2023-02-28,CUST152,Male,43,Electronics,4,500.0,2000.0,305.0,11,1475.0
1917,2023-02-28,4436,Male,51,Clothing,4,2529.89,10324.0,1931.84,17,2596.64
1690,2023-03-01,7676,Male,42,Home,4,3798.65,15572.54,2794.47,19,4394.68
514,2023-03-01,CUST514,Female,18,Electronics,1,300.0,300.0,236.0,20,4.0
220,2023-03-03,CUST220,Male,64,Beauty,1,500.0,500.0,167.0,11,278.0
1681,2023-03-04,2570,Male,49,Clothing,6,2273.74,13661.14,1774.46,19,3014.4
621,2023-03-04,CUST621,Female,40,Beauty,2,500.0,1000.0,278.0,10,622.0
52,2023-03-05,CUST052,Female,36,Beauty,1,300.0,300.0,54.0,16,198.0
1393,2023-03-05,1517,Male,24,Beauty,8,3011.67,24782.45,2198.21,19,7196.77
198,2023-03-07,CUST198,Female,54,Beauty,3,300.0,900.0,237.0,11,564.0
547,2023-03-07,CUST547,Male,63,Clothing,4,500.0,2000.0,165.0,20,1435.0
1997,2023-03-09,9327,Male,22,Home,5,2003.42,10166.8,1503.45,18,2649.53
1146,2023-03-10,7349,Male,38,Home,2,2072.09,4072.66,1567.49,16,937.67
623,2023-03-10,CUST623,Male,34,Clothing,3,50.0,150.0,31.0,18,92.0
717,2023-03-11,CUST717,Male,57,Clothing,1,500.0,500.0,94.0,18,316.00000000000006
1663,2023-03-11,9459,Male,59,Home,4,2343.5,9189.89,1887.78,17,1638.79
1286,2023-03-12,6550,Male,56,Sports,4,3683.11,14890.08,2944.3,12,3112.88
130,2023-03-12,CUST130,Female,57,Clothing,1,500.0,500.0,250.0,10,200.0
1060,2023-03-12,9424,Male,58,Beauty,3,2266.11,6712.35,1755.69,16,1445.29
1547,2023-03-13,6584,Female,50,Sports,6,1533.63,9170.35,1210.59,12,1906.8
1233,2023-03-14,8248,Female,20,Electronics,3,3581.74,10856.18,2769.22,20,2548.52
117,2023-03-15,CUST117,Male,19,Electronics,2,500.0,1000.0,237.0,17,593.0
1501,2023-03-17,9777,Female,20,Clothing,4,2755.52,10829.55,2038.01,12,2677.5
942,2023-03-18,CUST942,Male,51,Clothing,3,500.0,1500.0,339.0,11,996.0
1910,2023-03-19,8739,Male,21,Electronics,5,1812.67,9011.78,1393.53,11,2044.15
1181,2023-03-19,9006,Female,23,Electronics,3,2499.37,7780.17,2025.82,17,1702.72
806,2023-03-20,CUST806,Female,35,Beauty,3,300.0,900.0,47.0,14,727.0
663,2023-03-20,CUST663,Male,23,Clothing,4,300.0,1200.0,243.0,13,801.0
136,2023-03-20,CUST136,Male,44,Electronics,2,300.0,600.0,32.0,11,502.0
313,2023-03-21,CUST313,Female,55,Beauty,3,500.0,1500.0,118.0,14,1172.0
459,2023-03-21,CUST459,Male,28,Clothing,4,300.0,1200.0,171.0,13,873.0
402,2023-03-21,CUST402,Female,41,Clothing,2,300.0,600.0,146.0,10,394.0
161,2023-03-22,CUST161,Male,64,Beauty,2,500.0,1000.0,252.0,20,548.0
636,2023-03-23,CUST636,Female,21,Beauty,3,500.0,1500.0,47.0,14,1243.0
1357,2023-03-24,2835,Male,29,Clothing,4,3751.78,15039.03,2989.27,12,3081.96
1356,2023-03-24,8839,Male,51,Home,7,3535.96,25560.33,2854.79,13,5576.83
91,2023-03-25,CUST091,Female,55,Electronics,1,500.0,500.0,158.0,20,242.0
461,2023-03-25,CUST461,Female,18,Beauty,2,500.0,1000.0,182.0,14,678.0
1263,2023-03-26,8500,Male,53,Electronics,7,2203.98,15474.63,1802.14,15,2859.65
1542,2023-03-27,8211,Female,56,Home,4,1832.29,7378.01,1481.85,15,1450.59
760,2023-03-27,CUST760,Male,27,Beauty,1,500.0,500.0,112.0,20,288.0
1883,2023-03-27,3766,Male,47,Home,3,1859.54,5601.27,1524.44,13,1027.94
88,2023-03-29,CUST088,Male,56,Clothing,1,500.0,500.0,148.0,10,302.0
553,2023-03-31,CUST553,Male,24,Clothing,4,300.0,1200.0,249.0,15,771.0
808,2023-04-01,CUST808,Male,33,Beauty,4,500.0,2000.0,235.0,13,1505.0
1585,2023-04-01,9003,Female,52,Home,2,1381.03,2550.76,1007.36,19,536.04
1268,2023-04-01,8556,Male,46,Beauty,7,1713.48,11126.61,1353.92,12,1649.18
614,2023-04-01,CUST614,Female,39,Beauty,4,300.0,1200.0,66.0,20,894.0
462,2023-04-01,CUST462,Male,63,Electronics,4,300.0,1200.0,52.0,12,1004.0
1919,2023-04-02,5160,Female,32,Home,8,1933.66,14395.98,1558.35,10,1929.15
905,2023-04-02,CUST905,Male,58,Beauty,1,300.0,300.0,109.0,11,158.0
1023,2023-04-02,5777,Female,47,Beauty,3,1504.2,4283.91,1195.32,13,697.96
166,2023-04-02,CUST166,Male,34,Clothing,4,500.0,2000.0,184.0,12,1576.0
1872,2023-04-02,8056,Male,40,Electronics,7,1645.9,10423.16,1253.17,13,1650.97
1551,2023-04-03,2455,Male,59,Clothing,7,3603.54,23213.46,2889.09,18,2989.81
1514,2023-04-03,3699,Female,22,Beauty,3,3767.04,10362.15,3071.17,15,1148.64
1929,2023-04-03,1262,Female,29,Electronics,4,2527.71,9168.8,1880.42,13,1647.11
280,2023-04-04,CUST280,Female,37,Clothing,3,500.0,1500.0,257.0,14,1033.0
891,2023-04-05,CUST891,Male,41,Electronics,3,300.0,900.0,192.0,10,618.0
1440,2023-04-05,7983,Male,37,Beauty,7,3639.51,22943.18,2651.68,15,4381.45
928,2023-04-05,CUST928,Female,35,Clothing,4,300.0,1200.0,57.0,10,1023.0
332,2023-04-06,CUST332,Male,58,Electronics,4,300.0,1200.0,170.0,12,886.0
1752,2023-04-07,5904,Female,60,Clothing,4,2619.27,9457.59,2072.17,10,1168.92
275,2023-04-08,CUST275,Male,43,Clothing,2,500.0,1000.0,214.0,12,666.0
847,2023-04-08,CUST847,Female,18,Electronics,4,300.0,1200.0,283.0,18,701.0000000000001
886,2023-04-09,CUST886,Male,37,Electronics,3,300.0,900.0,113.0,11,688.0
274,2023-04-09,CUST274,Female,23,Clothing,2,500.0,1000.0,154.0,10,746.0
1397,2023-04-09,7018,Male,37,Beauty,7,3361.56,21850.02,2499.43,15,4354.0
589,2023-04-12,CUST589,Female,36,Beauty,2,500.0,1000.0,167.0,13,703.0
174,2023-04-12,CUST174,Female,39,Beauty,1,300.0,300.0,115.0,20,125.0
1359,2023-04-13,8247,Female,56,Clothing,7,3381.18,22421.54,2473.26,19,5108.73
408,2023-04-15,CUST408,Female,64,Beauty,1,500.0,500.0,309.0,11,136.0
1651,2023-04-15,8635,Male,55,Beauty,7,2166.92,13914.11,1586.72,11,2807.1
674,2023-04-16,CUST674,Female,38,Clothing,1,300.0,300.0,124.0,13,137.0
406,2023-04-18,CUST406,Female,22,Beauty,4,25.0,100.0,20.0,12,68.0
562,2023-04-18,CUST562,Male,54,Electronics,2,25.0,50.0,24.0,19,16.5
